"hhid","zone","state","lga","sector","ea","cluster","strata","wt_wave4","wt_longpanel","old_new","interviewer_id","supervisor_id","hhidyn","hhsmlc","rspavl","constn","InterviewStart","ag1a","ag2a","ag4","interview_result"
189156,3,18,1817,2,726,"1817-726",3,15675.4521484375,1.79769313486232e+308,2,1806,1812,1,1,1,1,1862710762000,1,1,2,1
189157,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1809,1813,1,1,1,1,1863050621000,1,1,2,1
189158,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1809,1813,1,1,1,1,1862961632000,1,1,2,1
189159,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1808,1813,1,1,1,1,1862972917000,1,2,2,1
189160,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1808,1813,1,1,1,1,1862976614000,1,2,2,1
189161,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1810,1813,1,1,1,1,1862983714000,2,2,2,1
189162,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1810,1813,1,1,1,1,1863053477000,1,1,2,1
189164,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1802,1813,1,1,1,1,1862974616000,1,1,2,1
189165,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1802,1813,1,1,1,1,1863049314000,1,1,2,1
189167,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1803,1813,1,1,1,1,1862965343000,1,1,2,1
189168,3,18,1817,2,880,"1817-880",3,2532.90380859375,1.79769313486232e+308,2,1803,1813,1,1,1,1,1862959805000,1,2,2,1
189169,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1801,1812,1,1,1,1,1863843420000,1,1,2,1
189170,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1801,1812,1,1,1,1,1863843555000,1,2,2,1
189171,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1811,1812,1,1,1,1,1863849484000,1,2,2,1
189173,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1811,1812,1,1,1,1,1863843349000,1,2,1,1
189174,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1807,1812,1,1,1,1,1863849456000,1,2,2,1
189175,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1807,1812,1,1,1,1,1863843331000,1,2,2,1
189176,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1806,1812,1,1,1,1,1863850671000,1,2,2,1
189178,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1806,1812,1,1,1,1,1863844042000,1,1,2,1
189179,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1804,1812,1,1,1,1,1863843313000,1,1,2,1
189180,3,18,1818,2,76,"1818-76",3,7941.9794921875,1.79769313486232e+308,2,1804,1812,1,1,1,1,1863847772000,1,1,2,1
189181,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1801,1812,1,1,1,1,1863662007000,1,1,2,1
189183,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1801,1812,1,1,1,1,1863668558000,1,1,2,1
189184,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1811,1812,1,1,1,1,1863671328000,1,2,2,1
189185,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1811,1812,1,1,1,1,1863661923000,2,2,2,1
189186,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1807,1812,1,1,1,1,1863662011000,2,2,2,1
189187,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1807,1812,1,1,1,1,1863674289000,2,2,2,1
189188,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1806,1812,1,1,1,1,1863661725000,1,2,2,1
189189,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1806,1812,1,1,1,1,1863668627000,2,2,2,1
189191,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1804,1812,1,1,1,1,1863674330000,2,2,2,1
189192,3,18,1819,1,818,"1819-818",3,6567.08642578125,1.79769313486232e+308,2,1804,1812,1,1,1,1,1863662298000,1,1,2,1
189193,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1801,1812,1,1,1,1,1864105412000,1,1,2,1
189194,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1801,1812,1,1,1,1,1864099354000,1,1,2,1
189195,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1811,1812,1,1,1,1,1864099416000,1,1,2,1
189196,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1811,1812,1,1,1,1,1864107329000,1,2,2,1
189197,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1807,1812,1,1,1,1,1864100270000,1,2,2,1
189199,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1807,1812,1,1,1,1,1864112206000,1,2,2,1
189200,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1806,1812,1,1,1,1,1864107563000,1,2,2,1
189202,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1806,1812,1,1,1,1,1864099472000,1,1,2,1
189203,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1804,1812,1,1,1,1,1864105523000,1,2,2,1
189204,3,18,1821,2,24,"1821-24",3,2228.43530273438,1.79769313486232e+308,2,1804,1812,1,1,1,1,1864099518000,1,1,2,1
189205,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1809,1813,1,1,1,1,1862791810000,1,2,2,1
189206,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1803,1813,1,1,1,1,1862804942000,1,2,2,1
189207,1,37,3706,1,0,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,3704,1.79769313486232e+308,1,3,1,1,1869809847000,2,2,2,1
189209,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1808,1813,1,2,1,1,1862815499000,1,2,2,1
189210,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1808,1813,1,1,1,1,1862792770000,1,2,2,1
189212,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1803,1813,1,1,1,1,1862792579000,1,1,2,1
189213,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1810,1813,1,1,1,1,1862803303000,1,2,2,1
189214,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1802,1813,1,1,1,1,1862792548000,1,1,2,1
189216,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1809,1813,1,1,1,1,1862806665000,1,1,2,1
189218,3,18,1802,2,1040,"1802-1040",3,11923.525390625,1.79769313486232e+308,2,1803,1813,1,1,1,1,1864009875000,1,2,2,1
189222,3,18,1802,1,3204,"1802-3204",3,4146.87255859375,1.79769313486232e+308,2,1803,1813,1,1,1,1,1864266626000,2,2,2,1
189235,3,18,1812,2,42,"1812-42",3,1754.65319824219,1.79769313486232e+308,2,1803,1813,1,1,1,1,1863843053000,1,2,2,1
189236,3,18,1812,2,42,"1812-42",3,1754.65319824219,1.79769313486232e+308,2,1803,1813,1,1,1,1,1863834777000,1,2,1,1
189242,3,18,1817,2,726,"1817-726",3,15675.4521484375,1.79769313486232e+308,2,1806,1812,1,1,1,1,1862645863000,2,2,2,1
189252,3,18,1822,2,1898,"1822-1898",3,5677.91455078125,1.79769313486232e+308,2,1810,1813,1,1,1,1,1862792090000,1,2,2,1
190011,3,19,1921,1,842,"1921-842",3,2512.92407226562,9445.5078125,1,1901,1909,1,1,1,1,1862450145000,1,1,2,1
190012,3,19,1918,1,0,"1921-842",3,2512.92407226562,8104.837890625,1,1901,1909,1,1,1,1,1864882872000,2,1,2,1
190013,3,19,1921,1,842,"1921-842",3,2512.92407226562,6956.0517578125,1,1906,1909,1,1,1,1,1862470916000,2,2,2,1
190014,3,19,1921,1,842,"1921-842",3,2512.92407226562,6956.0517578125,1,1903,1909,1,1,1,1,1862450491000,2,2,2,1
190015,3,19,1925,2,0,"1921-842",3,2512.92407226562,9445.5078125,1,1902,1908,1,1,1,1,1864698880000,2,2,2,1
190016,3,19,1925,2,0,"1921-842",3,2512.92407226562,10770.658203125,1,1905,1908,1,1,1,1,1864573704000,2,1,2,1
190017,3,19,1921,1,842,"1921-842",3,2512.92407226562,8104.837890625,1,1901,1909,1,1,1,1,1862622844000,2,1,2,1
190018,3,19,1921,1,842,"1921-842",3,2512.92407226562,9445.5078125,1,1906,1909,1,1,1,1,1862452954000,2,2,2,1
190019,3,19,1921,1,842,"1921-842",3,2512.92407226562,9445.5078125,1,1903,1909,1,1,1,1,1862469001000,2,2,2,1
190020,3,19,1921,1,842,"1921-842",3,2512.92407226562,6956.0517578125,1,1901,1909,1,1,1,1,1862454099000,2,2,2,1
190081,3,19,1914,2,934,"1914-934",3,6356.2197265625,38163.54296875,1,1901,1909,1,1,1,1,1863581686000,1,1,2,1
190082,3,19,1914,2,934,"1914-934",3,6356.2197265625,41366.98828125,1,1901,1909,1,1,1,1,1863496336000,1,1,2,1
190083,3,19,1914,2,934,"1914-934",3,6356.2197265625,33432.66015625,1,1901,1909,1,1,1,1,1863505787000,1,1,2,1
190084,3,19,1914,2,934,"1914-934",3,6356.2197265625,33432.66015625,1,1906,1909,1,1,1,1,1863496935000,1,1,2,1
190085,3,19,1914,2,934,"1914-934",3,6356.2197265625,45945.59765625,1,1906,1909,1,1,1,1,1863496690000,1,1,2,1
190086,3,19,1914,2,934,"1914-934",3,6356.2197265625,45945.59765625,1,1906,1909,1,1,1,1,1863509901000,1,1,2,1
190087,3,19,1914,2,934,"1914-934",3,6356.2197265625,45945.59765625,1,1901,1909,1,1,1,1,1863502445000,1,1,2,1
190088,3,19,1914,2,934,"1914-934",3,6356.2197265625,41366.98828125,1,1903,1909,1,1,1,1,1863505900000,1,2,2,1
190089,3,19,1914,2,934,"1914-934",3,6356.2197265625,58773.953125,1,1903,1909,1,1,1,1,1863585149000,1,1,2,1
190090,3,19,1914,2,934,"1914-934",3,6356.2197265625,38163.54296875,1,1903,1909,1,1,1,1,1863496066000,1,2,2,1
190111,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,15196.5693359375,1,1904,1908,1,1,1,1,1864099256000,2,1,2,1
190112,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,20194.982421875,1,1902,1908,1,1,1,1,1864097634000,1,1,2,1
190113,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,18924.146484375,1,1905,1908,1,1,1,1,1864013841000,2,1,2,1
190114,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,16513.083984375,1,1904,1908,1,1,1,1,1864017052000,1,1,2,1
190115,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,16513.083984375,1,1904,1908,1,1,1,1,1864009089000,2,2,2,1
190116,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,13042.5966796875,1,1905,1908,1,1,1,1,1864009144000,1,1,2,1
190117,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,16513.083984375,1,1905,1908,1,1,1,1,1864093624000,2,1,2,1
190118,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,15196.5693359375,1,1902,1908,1,1,1,1,1864009249000,2,2,2,1
190119,3,19,1912,1,1510,"1912-1510",3,2791.10302734375,17710.326171875,1,1902,1908,1,1,1,1,1864180257000,2,1,2,1
190131,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1905,1908,1,1,1,1,1862972415000,1,1,2,1
190132,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1902,1908,1,1,1,1,1862970182000,1,2,2,1
190133,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1904,1908,1,1,1,1,1862972245000,1,1,2,1
190134,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1904,1908,1,1,1,1,1863057458000,1,1,2,1
190135,3,19,1910,2,808,"1910-808",3,3786.587890625,19248.98828125,1,1904,1908,1,1,1,1,1863071001000,1,1,2,1
190136,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1902,1908,1,1,1,1,1862989177000,1,2,2,1
190137,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1902,1908,1,1,1,1,1863060604000,1,1,2,1
190138,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1905,1908,1,1,1,1,1863058281000,1,1,2,1
190139,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1905,1908,1,1,1,1,1862978610000,1,1,2,1
190140,3,19,1910,2,808,"1910-808",3,3786.587890625,16520.62109375,1,1905,1908,1,1,1,1,1863059485000,1,2,2,1
190161,3,19,1919,2,366,"1919-366",3,5499.6083984375,30393.138671875,1,1904,1908,1,1,1,1,1863841304000,1,1,2,1
190162,3,19,1919,2,366,"1919-366",3,5499.6083984375,30393.138671875,1,1902,1908,1,1,1,1,1863840547000,1,2,2,1
190163,3,19,1919,2,366,"1919-366",3,5499.6083984375,30393.138671875,1,1902,1908,1,1,1,1,1863765048000,1,2,2,1
190164,3,19,1919,2,366,"1919-366",3,5499.6083984375,26085.193359375,1,1902,1908,1,1,1,1,1863752308000,1,1,2,1
190165,3,19,1919,2,366,"1919-366",3,5499.6083984375,26085.193359375,1,1905,1908,1,1,1,1,1863751991000,1,1,2,1
190166,3,19,1919,2,366,"1919-366",3,5499.6083984375,30393.138671875,1,1905,1908,1,1,1,1,1863840509000,1,1,2,1
190167,3,19,1919,2,366,"1919-366",3,5499.6083984375,26085.193359375,1,1904,1908,1,1,1,1,1863752082000,1,1,2,1
190168,3,19,1919,2,366,"1919-366",3,5499.6083984375,37848.29296875,1,1904,1908,1,1,1,1,1863762082000,1,1,2,1
190169,3,19,1919,2,366,"1919-366",3,5499.6083984375,30393.138671875,1,1905,1908,1,1,1,1,1863759657000,1,1,2,1
190170,3,19,1919,2,366,"1919-366",3,5499.6083984375,33026.16796875,1,1905,1908,1,1,1,1,1863752387000,1,1,2,1
190171,3,19,1928,2,526,"1928-526",3,7596.80322265625,20433.400390625,1,1903,1909,1,1,1,1,1864181474000,1,2,2,1
190172,3,19,1928,2,526,"1928-526",3,7596.80322265625,20433.400390625,1,1903,1909,1,1,1,1,1864012318000,1,1,2,1
190173,3,19,1928,2,526,"1928-526",3,7596.80322265625,20433.400390625,1,1906,1909,1,1,1,1,1864012020000,1,1,2,1
190174,3,19,1928,2,526,"1928-526",3,7596.80322265625,20433.400390625,1,1903,1909,1,1,1,1,1864027137000,1,2,2,1
190175,3,19,1928,2,526,"1928-526",3,7596.80322265625,20433.400390625,1,1901,1909,1,1,1,1,1864012035000,1,1,2,1
190176,3,19,1928,2,526,"1928-526",3,7596.80322265625,23807.958984375,1,1906,1909,1,1,1,1,1864185875000,1,1,2,1
190177,3,19,1928,2,526,"1928-526",3,7596.80322265625,25870.49609375,1,1906,1909,1,1,1,1,1864017794000,1,1,2,1
190178,3,19,1928,2,0,"1928-526",3,7596.80322265625,20433.400390625,1,1906,1909,1,1,1,1,1864814432000,1,1,2,1
190179,3,19,1928,2,526,"1928-526",3,7596.80322265625,23807.958984375,1,1901,1909,1,1,1,1,1864191845000,1,1,2,1
190180,3,19,1928,2,526,"1928-526",3,7596.80322265625,20433.400390625,1,1901,1909,1,1,1,1,1864014910000,1,1,2,1
190192,3,19,1923,2,284,"1923-284",3,2623.39965820312,16085.8681640625,1,1903,1909,1,1,1,1,1863410642000,1,1,2,1
190193,3,19,1923,2,284,"1923-284",3,2623.39965820312,41030.87109375,1,1906,1909,1,1,1,1,1863234836000,1,1,2,1
190194,3,19,1923,2,284,"1923-284",3,2623.39965820312,16085.8681640625,1,1906,1909,1,1,1,1,1863234575000,1,2,2,1
190195,3,19,1923,2,284,"1923-284",3,2623.39965820312,21842.734375,1,1901,1909,1,1,1,1,1863245954000,1,1,2,1
190196,3,19,1923,2,284,"1923-284",3,2623.39965820312,23339.78125,1,1901,1909,1,1,1,1,1863235168000,1,1,2,1
190197,3,19,1923,2,284,"1923-284",3,2623.39965820312,18742.435546875,1,1906,1909,1,1,1,1,1863247512000,1,2,2,1
190198,3,19,1923,2,284,"1923-284",3,2623.39965820312,16085.8681640625,1,1903,1909,1,1,1,1,1863235287000,2,1,2,1
190199,3,19,1923,2,284,"1923-284",3,2623.39965820312,16085.8681640625,1,1903,1909,1,1,1,1,1863243145000,1,1,2,1
190200,3,19,1923,2,284,"1923-284",3,2623.39965820312,16085.8681640625,1,1901,1909,1,1,1,1,1863405722000,1,1,2,1
199001,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1903,1909,1,1,1,1,1862807500000,1,1,2,1
199002,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1901,1909,1,1,1,1,1862728276000,1,1,2,1
199004,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1901,1909,1,1,1,1,1862883650000,1,1,2,1
199005,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1906,1909,1,1,1,1,1862707863000,1,1,2,1
199006,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1903,1909,1,1,1,1,1862713726000,1,1,2,1
199007,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1906,1909,1,1,1,1,1862738099000,1,1,2,1
199008,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1906,1909,1,1,1,1,1862806563000,1,1,2,1
199011,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1903,1909,1,1,1,1,1862727256000,2,1,2,1
199012,3,19,1909,2,1684,"1909-1684",3,28184.94921875,1.79769313486232e+308,2,1903,1909,1,1,1,1,1862796665000,1,2,2,1
199013,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1904,1908,1,1,1,1,1863582325000,1,1,2,1
199014,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863578297000,1,1,2,1
199015,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863502054000,1,1,2,1
199016,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1904,1908,1,1,1,1,1863497082000,1,1,2,1
199018,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1904,1908,1,1,1,1,1863509187000,1,1,2,1
199019,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1902,1908,1,1,1,1,1863578333000,1,2,2,1
199021,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1902,1908,1,1,1,1,1863497334000,1,2,2,1
199022,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1902,1908,1,1,1,1,1863503715000,1,2,2,1
199023,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863497330000,1,1,2,1
199024,3,19,1919,2,596,"1919-596",3,8551.720703125,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863585857000,1,1,2,1
199025,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1901,1909,1,1,1,1,1863761115000,1,1,2,1
199026,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1903,1909,1,1,1,1,1863752776000,1,1,2,1
199027,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1903,1909,1,1,1,1,1863925938000,1,1,2,1
199030,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1901,1909,1,1,1,1,1863926331000,1,1,2,1
199031,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1906,1909,1,1,1,1,1863753886000,1,1,2,1
199032,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1906,1909,1,1,1,1,1863764259000,1,1,2,1
199033,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1906,1909,1,1,1,1,1863764081000,1,1,2,1
199034,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1903,1909,1,1,1,1,1863762355000,1,2,2,1
199035,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1903,1909,1,1,1,1,1863944120000,1,2,2,1
199036,3,19,1924,2,356,"1924-356",3,8894.890625,1.79769313486232e+308,2,1901,1909,1,1,1,1,1863753343000,1,1,2,1
199037,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1901,1909,1,1,1,1,1863058280000,1,1,2,1
199038,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1906,1909,1,1,1,1,1862982020000,1,1,2,1
199040,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1906,1909,1,1,1,1,1862980212000,2,2,2,1
199041,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1906,1909,1,1,1,1,1863066326000,1,1,2,1
199042,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1903,1909,1,1,1,1,1863057998000,1,1,2,1
199044,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1901,1909,1,1,1,1,1862987551000,1,1,2,1
199045,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1903,1909,1,1,1,1,1862973340000,2,1,2,1
199046,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1903,1909,1,1,1,1,1863146091000,1,2,2,1
199047,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1901,1909,1,1,1,1,1863067858000,1,1,2,1
199048,3,19,1927,2,622,"1927-622",3,14244.6298828125,1.79769313486232e+308,2,1901,1909,1,1,1,1,1862973462000,1,1,2,1
199051,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862804016000,1,1,1,1
199052,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1904,1908,1,1,1,1,1862725684000,1,1,2,1
199053,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862722319000,1,1,2,1
199054,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1904,1908,1,1,1,1,1862716581000,1,1,1,1
199055,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1904,1908,1,1,1,1,1862805059000,1,1,2,1
199056,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1902,1908,1,1,1,1,1862714566000,1,2,2,1
199057,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1902,1908,1,1,1,1,1862725573000,2,2,2,1
199058,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862716037000,1,1,2,1
199059,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1902,1908,1,1,1,1,1862798803000,1,1,2,1
199060,3,19,1929,2,108,"1929-108",3,5905.75341796875,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862800078000,1,1,2,1
199061,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863314464000,1,1,2,1
199062,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863320421000,1,1,2,1
199064,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863236406000,1,1,2,1
199065,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1902,1908,1,1,1,1,1863315317000,1,1,2,1
199066,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1904,1908,1,1,1,1,1863250571000,1,1,2,1
199067,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1904,1908,1,1,1,1,1863232811000,1,1,2,1
199068,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1904,1908,1,1,1,1,1863315704000,1,1,2,1
199069,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1902,1908,1,1,1,1,1863326918000,1,1,2,1
199071,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1905,1908,1,1,1,1,1863232219000,1,1,2,1
199072,3,19,1933,2,330,"1933-330",3,2657.2890625,1.79769313486232e+308,2,1902,1908,1,1,1,1,1863232545000,1,1,2,1
199073,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1904,1908,1,1,1,1,1862458141000,1,1,2,1
199074,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1904,1908,1,1,1,1,1862542345000,1,1,2,1
199075,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1904,1908,1,1,1,1,1862542235000,1,1,2,1
199077,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1902,1908,1,1,1,1,1862545261000,1,2,2,1
199078,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1902,1908,1,1,1,1,1862458684000,1,1,2,1
199079,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1902,1908,1,1,1,1,1862470603000,2,1,2,1
199080,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862542044000,1,1,2,1
199081,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862542634000,1,1,2,1
199082,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862465517000,1,1,2,1
199083,3,19,1940,2,648,"1940-648",3,3781.28149414062,1.79769313486232e+308,2,1905,1908,1,1,1,1,1862468779000,1,1,2,1
199085,3,19,1941,2,1112,"1941-1112",3,8730.2412109375,1.79769313486232e+308,2,1905,1908,1,1,1,1,1864360521000,1,1,2,1
199086,3,19,1941,2,1112,"1941-1112",3,8730.2412109375,1.79769313486232e+308,2,1901,1909,1,1,1,1,1864367747000,1,1,2,1
199087,3,19,1941,2,1112,"1941-1112",3,8730.2412109375,1.79769313486232e+308,2,1904,1908,1,1,1,1,1864361337000,1,1,2,1
199088,3,19,1941,2,1112,"1941-1112",3,8730.2412109375,1.79769313486232e+308,2,1902,1908,1,1,1,1,1864361120000,1,1,2,1
199090,3,19,1941,2,1112,"1941-1112",3,8730.2412109375,1.79769313486232e+308,2,1902,1908,1,1,1,1,1864367026000,1,1,2,1
199091,3,19,1941,2,1112,"1941-1112",3,8730.2412109375,1.79769313486232e+308,2,1906,1909,1,1,1,1,1864356151000,1,1,2,1
