Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Kazakhstan,KAZ,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425016844,8.190600622,22.00154204,29.75026457,34.13131844,36.01145565,38.16393862,41.78332245,44.02960674,45.87203664,47.74159877,49.6967032,51.70934575,54.46235156,58.69540594,66.21372826,71.3115221,75.35308203,79.22170258,80.38894573,92.11584785,97.35881639,104.7295088,116.1580801,125.5208893,131.175293,131.9947052,136.7188416,142.3610535,151.6209579,167.0699637
Kenya,KEN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.662485854,5.371443906,6.638517797,9.412994701,11.81716595,11.67335684,12.34620103,13.43489116,14.11887879,14.60991602,15.54312033,15.98336043,16.04240576,17.22603141,18.72702464,19.98041625,22.15366757,23.64121113,28.74121742,31.50724045,32.22683075,35.62132645,36.56151344,37.90646808,39.2626375,40.57186588,41.5521651,43.65147018,43.28262329,43.26184845,43.22018814,42.42796707,42.29324718,43.73735237
Kyrgyz Republic,KGZ,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.452669617,4.425971381,5.33842098,5.806546282,7.786395674,8.940597618,9.296522714,9.346688582,9.411076027,9.542458308,9.629761044,9.846766084,10.55305629,12.65484434,13.56824205,14.41294336,16.29627991,16.31791679,18.46019551,19.42207546,20.30694797,19.5044056,19.34374237,20.5103054,21.09830475,21.52978134,24.31611824,25.64899186,27.28399736
Cambodia,KHM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.9493469,930.1532264,968.2847901,1021.483221,1154.803398,1175.372832,1127.973898,1090.382662,1075.628647,1061.6577,1078.636616,1112.255219,1140.105699,1205.020259,1440.105126,1427.297792,1460.387268,1493.25415,1439.852422,1486.022289,1520.469182,1521.463858,1531.359936,1562.288818,1570.073364,1574.860352,1580.096558,1577.414185,1538.577251,1509.186755
Kiribati,KIR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942811078,0.949592989,1.039453021,1.145563299,1.083127715,1.065703989,1.012296282,0.982835816,0.987495162,0.991967048,0.998390612,0.981042808,0.963052822,0.928760807,0.940867951,0.917105453,0.894544858,0.938936321
St. Kitts and Nevis,KNA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.890769725,1.892380068,1.889250745,1.868022561,1.84680999,1.849529411,1.834352588,1.952071667,1.988480294,2.011344836,1.987452299,1.977348954,1.986206581,1.985533475,1.978520067,1.978234409,2.079067226,2.111979988,2.141699214,2.193573204,2.176541622,2.233052492,2.182329889,2.309347756,2.360380576,2.396198998,2.455737958,2.536661863,2.493889332,2.44181633,2.349393606,2.269821405,2.15770723,2.146117827
"Korea, Rep.",KOR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.594958,558.537898,589.012085,612.48337,657.38521,684.926222,716.424812,748.150055,787.021637,797.01736,824.573675,842.740967,871.604379,880.90833,886.341222,879.365485,872.165729,866.029265,882.090515,901.223691,908.384671,912.021393,914.93352,976.331027,994.758469,959.680101,967.114886,992.07438,980.360292,984.097663,971.479342,960.988192,933.120991,932.176827
Kuwait,KWT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163036227,0.17058034,0.164662542,0.160553457,0.160439221,0.160253989,0.1612236,0.158615515,0.156393509,0.157622128,0.15523758,0.152933506,0.151883327,0.149939684,0.147853392,0.148926233,0.148682513,0.152487699,0.162390689,0.170482386,0.175273401,0.178132236,0.182770834,0.191847532,0.191852301,0.197406896,0.193097427,0.190803036,0.186126977,0.187539652,0.193468913,0.191866681,0.184721342,0.18388007
Latin America & Caribbean (excluding high income),LAC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.5047662,199.7128973,212.9633592,219.8218593,228.7705721,266.1296394,292.2257368,364.1021339,684.7359173,1509.491099,1826.464432,1915.022512,2085.537865,2355.11093,2533.676403,2626.127055,2710.580857,2758.263182,2858.92867,2873.180611,2995.9353,3124.075195,3012.436428,3188.954447,3251.720839,3268.984103,3210.223315,3186.724121,3197.122559,3224.542969,3249.996094,3260.253174,3711.648359,4678.22937
Lebanon,LBN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.6434907,797.8694854,816.2653458,830.6243657,847.6323934,855.7695541,838.2339679,787.537812,754.0977904,752.7721199,725.4521484,748.3278809,1374.564453,4792.244141,12033.78921,
Liberia,LBR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287405072,0.322978081,0.348432889,0.365915578,0.392252065,0.407890712,0.441755367,0.499827082,0.53886838,0.56882256,0.598220304,0.565186139,0.544245767,0.508704278,0.506597432,0.462167265,0.403122906,0.374572592,0.351916301,0.384042727,0.456804174,0.455070837,0.481199934
Libya,LBY,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536736564,0.576185989,0.61159156,0.659840257,0.675950235,0.70509455,0.712608302,0.721052044,0.736367357,0.739686409,0.694773978,0.616124306,0.547081732,0.523216821,0.49837607,0.494796857,0.486328585,0.502397179,0.533950301,0.549037027,0.555302288,0.621846076,0.60692313,0.576348858,0.545609554,0.587808478,0.676088696,0.796094477,1.083223338,1.282114277,1.582498502,1.91508925,1.853160799,1.822134339
St. Lucia,LCA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.993236079,2.029847815,2.071420042,2.02909745,2.033220116,2.089076126,2.048355315,2.001454441,2.033967035,2.060156347,2.066811081,2.116680302,2.078308774,2.053194299,2.028861082,2.038780963,2.022381527,2.021800119,2.055103401,2.059199609,2.091823862,2.083967447,1.998147026,2.008122337,2.04787532,2.069885664,1.985212834,1.989925146,1.952992678,1.882907271,1.705649614,1.643418074,1.618696641,1.617985675
Latin America & Caribbean,LCN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04680742,10.81314162,11.68998037,12.68864631,13.41098983,14.04620793,15.82084657,16.93949353,18.24257322,18.68952907,19.1956367,21.31115279,22.98208462,23.89097227,25.03080083,27.02733831,28.80625359,32.44424437,38.29494316,39.76322552,41.55405866,42.98808289,42.96784535,45.25202961,46.60978585,47.77323955,48.60013009,51.43883514,52.06812668,53.97766876,61.29621887,58.29610825,80.8141788,90.45822623
Lower middle income,LMC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.297870506,3.385762739,2.976073661,3.920185517,4.08727598,4.1806706,4.182495724,4.29784098,4.513448854,4.812344242,4.015274028,3.855465637,3.925722361,4.015719425,4.255146643,4.467922856,4.604892138,4.854291538,5.150032997,5.346877098,5.54376936,5.710631371,5.817232132,5.831721193,5.956396208
Late-demographic dividend,LTE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003331381,0.036234659,0.179657616,0.301604493,0.40969,0.474226,0.508834,0.530173,0.514348,0.501635,0.493646,0.476645,0.45158,0.455335,0.472793,0.495621,0.517179,0.545398,0.535189,0.516319,0.517467,0.518934,0.504279,0.499886,0.499193,0.49063,0.495473,0.498152,0.483945,0.490873,0.496016,0.532197,0.564613
Luxembourg,LUX,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969377,0.969582,0.984439,0.99877,1.003976,1.002803,0.991146,0.977649,0.96734,0.952492,0.94472,0.957889,0.945064,0.946211,0.965788,0.963143,0.947193,0.969513,0.958198,0.967559,0.977657,0.969149,0.974533,0.964711,0.973161,0.977016,0.963597,0.965991,0.936657,0.939668,0.963947,0.960736,0.92425,0.921298
Latvia,LVA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010601093,0.108213698,0.219671365,0.291,0.337215,0.376463,0.398019,0.412356,0.417459,0.412721,0.402893,0.41229,0.432343,0.455519,0.492465,0.544233,0.599691,0.640996,0.610633,0.565984,0.577836,0.580502,0.564249,0.569706,0.569316,0.561072,0.562038,0.565924,0.554497,0.550859,0.520726,0.543423,0.56426
"Macao SAR, China",MAC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.500310422,4.730600398,4.945718318,5.126068567,5.308147072,5.605204152,5.708195514,5.77252138,5.694098209,5.393635832,5.133463717,4.893289685,4.689845899,4.514095061,4.439509888,4.482583282,4.566134191,4.686836131,4.902219344,4.977225912,5.034491848,5.163794041,5.13876152,5.39379406,5.631440639,5.809242725,5.878910542,5.940293312,5.972874781,6.028004065,6.002865512,5.73502992,5.365567003,5.177984374
St. Martin (French part),MAF,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004946422,4.14907621,4.258268153,4.350565281,4.458016871,4.601904441,4.604390461,4.545923596,4.599678181,4.532014272,4.467034018,4.371183649,4.423231469,4.375553805,4.325106903,4.224287814,4.22669479,4.193383984,4.188366047,4.244161184,4.217166007,4.12518692,4.037292823,4.165513599,4.356073075,4.372214569,4.352942093,4.253645897,4.514935493,4.499494076,4.548950672,4.09103775,4.040061795,4.116690755
Monaco,MCO,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000830934,0.009087923,0.151266156,0.864521605,1.092078864,1.310369784,1.431180852,1.517761279,2.068317993,2.626977789,2.804240673,2.906797582,3.176131135,3.480731179,3.769121466,4.117889779,4.498819493,4.886315175,4.900674712,5.182439638,5.410040379,5.374453683,5.945439896,6.126261914,6.405593451,6.343505655,6.377681732,6.360239506,6.387032986,6.29223156,6.332805634,7.548584716,8.222896855
Madagascar,MDG,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.76191093,93.51452902,103.9376282,111.0619147,150.3900798,218.0836843,253.7316766,259.059053,270.9358009,291.4612127,315.3777369,330.9916286,379.5801064,364.8300545,404.9047551,463.534212,497.3910656,533.3478243,561.3786597,613.828172,659.7703181,700.2282104,706.4383659,755.7682625,791.1567197,842.8587516,878.0549074,946.6804199,1016.076721,1055.869507,1099.48938,1131.711182,1133.364595,1196.04352
Maldives,MDV,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.811987846,5.295735698,6.006459947,7.008533845,7.061719663,7.246045671,7.479062603,7.86165845,7.632778896,7.689970284,7.35138602,7.197418419,7.381108244,7.126284787,6.82349637,6.685401829,6.653827541,6.908853102,7.454590563,7.820100756,8.167084258,8.809685707,9.27749713,9.750676326,9.870483445,9.891547057,9.815074984,10.06247044,10.02122879,10.12801456,10.23654842,10.24868298,9.710673669,9.599790425
Middle East & North Africa,MEA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.450376,1.745045,1.960961,2.428606,2.52992,3.37492,4.29541,4.951414,5.582758,6.22464,6.775322,6.871632,7.237584,7.162221,7.568289,7.648331,7.581957,7.918612,8.158591,8.490957,8.914111,8.940212,9.223471,9.180892,9.353626,9.433588,9.459933,10.135383,10.35149,10.773938,11.165429,11.208339,10.802039,10.702623
Marshall Islands,MHL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08341617,1.107519077,1.111730373,1.106001882,1.07997876,1.050452241,1.029062766,1.012573606,0.993459595,0.974896137,0.952069345,,
Middle income,MIC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.375033447,20.70246196,23.43475477,23.32897651,23.09113934,23.10358208,22.61815355,23.71742578,25.02733515,24.43439676,24.72028892,24.42777386,24.36568623,24.61592979,24.90602402,24.84034835,23.58900625,23.51000665,23.94325266,23.93683,23.46755349,23.03632772,23.06633673,22.25091058,22.52604147,22.66654958,21.80933373,22.14321905,20.89108005,21.62275678,22.84510179
Mali,MLI,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3566865,193.7238203,176.2910608,170.7850721,205.0217493,226.2335014,234.7487661,228.5537505,234.1449441,226.3775451,217.4988457,222.4925175,230.0416384,221.9061276,209.4208316,215.5077006,211.995269,209.0258243,219.7587972,225.97656,224.7957272,224.3572845,220.7114127,215.9584269,211.5101448,208.8519496,197.371187,197.8929901,194.3201599,190.5884552,191.0332947,192.8615112,195.7519951,191.8835648
Malta,MLT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614736358,0.604753067,0.596561205,0.603475076,0.612429386,0.622087304,0.615713025,0.628579543,0.642550562,0.645454538,0.644778372,0.651567694,0.657109298,0.635010796,0.635690686,0.639917055,0.659304219,0.655978315,0.656389087,0.65241257,0.638681031,0.638901669,0.644686962,0.652102363,0.649162221,0.653172442,0.637145292,0.647291282,0.638619681,0.615430991,0.628610407,0.634810707,0.622154745,0.625887594
Myanmar,MMR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.666212413,9.728266824,11.51138336,14.74055115,17.82799059,21.71062734,24.52523338,31.08194937,46.36556061,53.72185865,51.91027694,61.13620912,94.53012401,126.2523804,128.5357276,135.9648073,158.054251,207.4930193,253.3729467,258.0208493,273.4511661,278.3939514,272.8287174,301.14845,319.7109538,353.9541431,379.8820211,405.6721802,416.5048523,427.3127441,435.508728,499.6977234,,
Middle East & North Africa (excluding high income),MNA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316292835,0.381531073,0.436803994,0.464765165,0.468902272,0.47449716,0.472833567,0.470817545,0.490543407,0.47920628,0.457636798,0.446451351,0.455488246,0.447290728,0.43925272,0.437177398,0.421637452,0.426626289,0.42453179,0.40633101,0.420346139,0.410896152,0.414628704,0.427328514
Mongolia,MNG,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.65027713,70.26850608,128.460147,125.0090201,178.3965235,238.0465708,256.3415525,269.8296939,291.2817323,301.0581183,299.0756123,307.4360941,324.0955721,353.3220802,359.7200608,383.4266603,472.4772573,510.2920141,552.4958324,580.6376343,638.3347089,728.0518498,809.4465983,821.2808713,834.1651398,896.1046143,926.3812866,957.2436523,932.6223145,957.8392944,1021.207202,1082.325295
Northern Mariana Islands,MNP,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.046673277,1.036733177,1.019722483,1.007458155,1.007270717,0.997705642,0.973965979,0.97926558,0.960873273,0.952012021,0.937482776,,
Mozambique,MOZ,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.55958146,12.74668695,13.27681485,14.68567955,15.82597065,15.58562012,16.43296292,16.72030423,17.15801785,19.86095703,22.61190033,22.83751297,23.03137398,23.39495277,23.62321281,24.12116892,24.81865858
Mauritania,MRT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22511676,7.321722202,7.827205956,8.315205742,8.438451252,8.745303376,8.893996606,9.092813032,9.672966035,9.851506076,9.839804573,10.02054345,10.24837187,10.53715448,11.32637315,12.28303702,12.6418078,13.18279624,13.6280921,13.9804682,14.6191758,14.97764823,14.28320387,14.12726573,13.73314902,13.23923486,12.51666357,12.03031254,12.34093475,12.36205006,12.29950714,12.11599827,12.286792,12.38553256
Mauritius,MUS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.945481239,9.182864606,9.326781308,10.0122304,10.47241124,10.80081936,11.18065046,11.67181192,12.2761941,12.84335814,12.94553551,13.26823205,13.89951346,14.123895,14.40356526,14.61871769,15.42418176,16.32015876,17.24637711,17.74339769,17.96899913,18.55526543,18.124689,18.52389293,18.66985111,18.53537389,18.04589063,18.29779053,18.6903801,18.45861626,18.62696266,18.76606941,19.24753717,19.79042185
Malawi,MWI,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.638050405,2.850146122,3.423405607,4.082506265,5.357389041,9.55346031,12.77140092,13.61997602,17.40161358,24.65872158,30.90937305,36.88341239,41.66098045,44.6374557,48.44250968,54.07310386,59.70343899,62.66359466,65.60459787,71.38364805,75.43711064,78.70301819,92.98805892,118.9127635,148.2974898,182.2957935,220.432945,249.1048889,266.7160645,277.8676758,280.9026184,282.0942383,315.9216059,390.7884488
Malaysia,MYS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.503866893,1.505646825,1.531051652,1.53975045,1.556520342,1.566288285,1.574769474,1.579767867,1.637606808,1.646525505,1.617185353,1.595019411,1.598502571,1.580052385,1.560724914,1.55442005,1.560191817,1.547672391,1.571544698,1.586351865,1.586083554,1.586354613,1.508631415,1.547801662,1.57458401,1.601362999,1.60181048,1.665206075,1.632393837,1.613457441,1.571904778,1.554940343,1.488366129,1.465101045
North America,NAC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.907895094,4.093834539,4.152021959,4.107414679,4.176460108,4.326508641,4.54548349,4.992862093,5.151768872,5.24409771,5.393278828,5.713561115,5.991724484,6.186448448,6.544146186,6.945098877,7.174661636,7.3156991,7.2976861,7.239028454,7.110236159,7.230674373
New Caledonia,NCL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0638263,130.1390781,129.7315033,129.4921271,127.6529103,128.2290661,127.3638363,126.2039201,125.4122909,122.5641103,120.1020375,116.0895392,,
Niger,NER,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.616965,178.3447755,165.3544565,158.6621788,210.3606754,226.2348439,231.416784,232.7639852,239.6303954,229.1010117,228.0445452,230.6600542,233.0279017,224.1768539,218.9048161,228.230627,221.1876385,215.168925,230.6395257,232.811692,230.8968593,230.4168396,226.3930646,236.8498855,236.3815982,240.3739989,241.3192134,243.664093,240.5389099,224.4951324,218.9965668,210.6578979,203.2917296,202.4807107
Nigeria,NGA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.134127603,3.397883591,4.768530375,7.279603886,11.14079662,18.72980224,23.52221152,24.94547863,27.01970182,28.19113683,29.16098584,33.7119692,37.45880906,41.76680202,46.77862656,53.32571683,55.90830452,57.28645352,61.5575834,69.52275272,77.79927331,83.58333588,87.48596448,91.81408134,94.28084946,97.3951974,104.8183341,115.95047,124.5401688,132.4368744,142.7532806,155.7235413,171.3594924,205.1704619
Nicaragua,NIC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.934730012,5.111019329,5.268082072,5.380310918,5.539836318,5.852389796,6.203691006,6.55912698,7.086793744,8.177878895,8.509653175,8.829065668,9.250637054,9.297151461,9.984956267,10.44525154,10.72534003,10.88073529,11.37115192,11.83298206,12.20904541,12.36269951,12.58244896,12.86958053,13.39754857
Netherlands,NLD,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904493,0.906591,0.910389,0.907648,0.911817,0.91194,0.904466,0.908768,0.90843,0.911314,0.889624,0.904428,0.901545,0.93251,0.91078,0.904153,0.889713,0.875737,0.868154,0.872994,0.880966,0.878735,0.882709,0.872773,0.881682,0.888425,0.872971,0.860976,0.843866,0.833348,0.815172,0.800102,0.773541,0.80435
Norway,NOR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.651484,9.680802,9.642075,9.639281,9.534314,9.555023,9.363775,9.530768,9.694429,9.794683,9.863739,9.990291,9.899923,10.074617,9.956763,9.952271,9.795937,9.505708,9.623308,9.675288,9.762278,9.780379,9.799887,9.765779,9.850837,10.599001,10.686444,10.383694,10.312242,10.143919,10.217776,9.95722,9.66256,9.757557
Nepal,NPL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.579265742,10.61981036,12.07531765,12.6094307,13.31504617,13.93900061,14.79069601,15.03239055,16.4670877,17.3152075,17.16478991,17.14177568,17.38533169,17.96958749,17.99838976,18.59784187,19.26344694,19.15417102,20.27360953,22.60329595,24.31265517,25.74332619,25.76081399,27.43837048,28.50099069,29.81986947,30.56760403,30.35243988,31.16329956,32.51468277,33.48323441,33.83321381,33.72294293,34.69412177
Nauru,NRU,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24322414,1.208797717,1.187394184,1.157320664,1.141983679,1.252232933,1.337421555,1.376070893,1.149474029,1.176565966,1.173517621,1.143450965,,
New Zealand,NZL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565677,1.550338,1.533333,1.506195,1.489662,1.488059,1.485818,1.478301,1.489783,1.478,1.508551,1.509416,1.557526,1.581672,1.563686,1.598628,1.58678,1.572182,1.570388,1.603728,1.595348,1.589175,1.586142,1.608914,1.600829,1.631068,1.585767,1.580559,1.628674,1.566608,1.544729,1.557335,1.475008,1.491925
OECD members,OED,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
